[2024-02-14T16:38:59.853Z] debug: 	PATH: QzpcVXNlcnNcQWRtaW5pc3RyYXRvclxEb3dubG9hZHNcMy44LjBfU1BUX1dJVEhfTU9EU19FTkJBTEVEXEFraS5TZXJ2ZXIuZXhl
[2024-02-14T16:38:59.853Z] debug: 	Server: 3.8.0
[2024-02-14T16:38:59.853Z] debug: 	Date: 1705488922899
[2024-02-14T16:38:59.853Z] debug: 	Commit: d9186e0e48bd3ebc6da3a9a3e49b7f85abc32745
[2024-02-14T16:38:59.853Z] info: 	Importing database...
[2024-02-14T16:39:09.213Z] info: 	Database import finished
[2024-02-14T16:39:17.587Z] succ: 	Started webserver at http://0.0.0.0:6969
[2024-02-14T16:39:17.587Z] succ: 	Started websocket at ws://0.0.0.0:6969
[2024-02-14T16:39:17.587Z] succ: 	Server is running, do not close while playing SPT, Happy playing!!
[2024-02-14T16:41:29.465Z] debug: 	Importing configs...
[2024-02-14T16:41:29.574Z] info: 	Commit hash: d9186e0e48bd3ebc6da3a9a3e49b7f85abc32745
[2024-02-14T16:41:29.574Z] info: 	Build date: 1705488922899
[2024-02-14T16:41:29.621Z] info: 	ModLoader: loading 3 server mods...
[2024-02-14T16:41:29.621Z] warn: 	Mod zSolarint-SAIN is not compatible with the current version of AKI. You may encounter issues - no support will be provided!
[2024-02-14T16:41:29.637Z] warn: 	Mod DrakiaXYZ-DrakiaXYZ-Waypoints is not compatible with the current version of AKI. You may encounter issues - no support will be provided!
[2024-02-14T16:41:29.637Z] debug: 	ModLoader: Mod zSolarint-SAIN-ServerMod is missing from order.json, adding
[2024-02-14T16:41:29.637Z] debug: 	ModLoader: Mod zzDrakiaXYZ-Waypoints is missing from order.json, adding
[2024-02-14T16:41:29.652Z] info: 	Mod: sit-coop version: 1.5.1 by: Paulov loaded
[2024-02-14T16:41:29.652Z] info: 	Mod: SAIN version: 2.1.8 by: zSolarint loaded
[2024-02-14T16:41:29.668Z] info: 	Mod: DrakiaXYZ-Waypoints version: 1.3.4 by: DrakiaXYZ loaded
[2024-02-14T16:41:30.496Z] info: 	Server: executing startup callbacks...
[2024-02-14T16:41:30.496Z] debug: 	OS: x64 | Windows Server 2019 Standard | win32
[2024-02-14T16:41:30.496Z] debug: 	CPU: AMD EPYC 7763 64-Core Processor                 cores: 1
[2024-02-14T16:41:30.496Z] debug: 	RAM: 2.00GB
[2024-02-14T16:41:30.496Z] debug: 	PATH: QzpcVXNlcnNcQWRtaW5pc3RyYXRvclxEb3dubG9hZHNcMy44LjBfU1BUX1dJVEhfTU9EU19FTkJBTEVEXEFraS5TZXJ2ZXIuZXhl
[2024-02-14T16:41:30.496Z] debug: 	PATH: QzpcVXNlcnNcQWRtaW5pc3RyYXRvclxEb3dubG9hZHNcMy44LjBfU1BUX1dJVEhfTU9EU19FTkJBTEVEXEFraS5TZXJ2ZXIuZXhl
[2024-02-14T16:41:30.511Z] debug: 	Server: 3.8.0
[2024-02-14T16:41:30.511Z] debug: 	Date: 1705488922899
[2024-02-14T16:41:30.511Z] debug: 	Commit: d9186e0e48bd3ebc6da3a9a3e49b7f85abc32745
[2024-02-14T16:41:30.511Z] info: 	Importing database...
[2024-02-14T16:41:44.778Z] debug: 	Importing configs...
[2024-02-14T16:41:44.872Z] info: 	Commit hash: d9186e0e48bd3ebc6da3a9a3e49b7f85abc32745
[2024-02-14T16:41:44.872Z] info: 	Build date: 1705488922899
[2024-02-14T16:41:44.919Z] info: 	ModLoader: loading 1 server mods...
[2024-02-14T16:41:44.935Z] info: 	Mod: sit-coop version: 1.5.1 by: Paulov loaded
[2024-02-14T16:41:45.512Z] info: 	Server: executing startup callbacks...
[2024-02-14T16:41:45.512Z] debug: 	OS: x64 | Windows Server 2019 Standard | win32
[2024-02-14T16:41:45.512Z] debug: 	CPU: AMD EPYC 7763 64-Core Processor                 cores: 1
[2024-02-14T16:41:45.512Z] debug: 	RAM: 2.00GB
[2024-02-14T16:41:45.512Z] debug: 	PATH: QzpcVXNlcnNcQWRtaW5pc3RyYXRvclxEb3dubG9hZHNcMy44LjBfU1BUX1dJVEhfTU9EU19FTkJBTEVEXEFraS5TZXJ2ZXIuZXhl
[2024-02-14T16:41:45.512Z] debug: 	PATH: QzpcVXNlcnNcQWRtaW5pc3RyYXRvclxEb3dubG9hZHNcMy44LjBfU1BUX1dJVEhfTU9EU19FTkJBTEVEXEFraS5TZXJ2ZXIuZXhl
[2024-02-14T16:41:45.512Z] debug: 	Server: 3.8.0
[2024-02-14T16:41:45.512Z] debug: 	Date: 1705488922899
[2024-02-14T16:41:45.512Z] debug: 	Commit: d9186e0e48bd3ebc6da3a9a3e49b7f85abc32745
[2024-02-14T16:41:45.512Z] info: 	Importing database...
[2024-02-14T16:41:53.419Z] info: 	Database import finished
[2024-02-14T16:42:00.559Z] succ: 	Started webserver at http://0.0.0.0:6969
[2024-02-14T16:42:00.559Z] succ: 	Started websocket at ws://0.0.0.0:6969
[2024-02-14T16:42:00.576Z] succ: 	Server is running, do not close while playing SPT, Happy playing!!
[2024-02-14T16:42:07.809Z] info: 	[Client Request] /launcher/profile/login
[2024-02-14T16:42:11.497Z] info: 	[Client Request] /launcher/profile/register
[2024-02-14T16:42:11.512Z] debug: 	Profile 65cced630004a704d70cb21f took 13.684980005025864ms to save.
[2024-02-14T16:42:11.575Z] info: 	[Client Request] /launcher/profile/login
[2024-02-14T16:42:15.262Z] info: 	[Client Request] /singleplayer/bundles
[2024-02-14T16:42:23.857Z] info: 	[Client Request] /client/game/start
[2024-02-14T16:42:23.857Z] debug: 	Added custom boss wave to factory4_day of type sptBear, time: -1, chance: 25, zone: BotZone
[2024-02-14T16:42:23.857Z] debug: 	Added custom boss wave to factory4_day of type sptUsec, time: -1, chance: 25, zone: BotZone
[2024-02-14T16:42:23.857Z] debug: 	Added custom boss wave to bigmap of type sptBear, time: -1, chance: 25, zone: ZoneScavBase
[2024-02-14T16:42:23.857Z] debug: 	Added custom boss wave to bigmap of type sptUsec, time: -1, chance: 25, zone: ZoneScavBase
[2024-02-14T16:42:23.857Z] debug: 	Added custom boss wave to woods of type sptBear, time: -1, chance: 25, zone: ZoneScavBase2
[2024-02-14T16:42:23.857Z] debug: 	Added custom boss wave to woods of type sptUsec, time: -1, chance: 25, zone: ZoneScavBase2
[2024-02-14T16:42:23.857Z] debug: 	Added custom boss wave to shoreline of type sptBear, time: -1, chance: 20, zone: ZonePort
[2024-02-14T16:42:23.857Z] debug: 	Added custom boss wave to shoreline of type sptUsec, time: -1, chance: 20, zone: ZonePort
[2024-02-14T16:42:23.857Z] debug: 	Added custom boss wave to shoreline of type sptUsec, time: -1, chance: 10, zone: ZoneSanatorium1
[2024-02-14T16:42:23.857Z] debug: 	Added custom boss wave to shoreline of type sptBear, time: -1, chance: 10, zone: ZoneSanatorium1
[2024-02-14T16:42:23.857Z] debug: 	Added custom boss wave to shoreline of type sptUsec, time: -1, chance: 10, zone: ZoneSanatorium2
[2024-02-14T16:42:23.857Z] debug: 	Added custom boss wave to shoreline of type sptBear, time: -1, chance: 10, zone: ZoneSanatorium2
[2024-02-14T16:42:23.857Z] debug: 	Added custom boss wave to laboratory of type sptBear, time: -1, chance: 15, zone: BotZoneFloor1
[2024-02-14T16:42:23.857Z] debug: 	Added custom boss wave to laboratory of type sptBear, time: -1, chance: 15, zone: BotZoneFloor2
[2024-02-14T16:42:23.857Z] debug: 	Added custom boss wave to laboratory of type sptBear, time: -1, chance: 15, zone: BotZoneBasement
[2024-02-14T16:42:23.857Z] debug: 	Added custom boss wave to laboratory of type sptUsec, time: -1, chance: 15, zone: BotZoneFloor1
[2024-02-14T16:42:23.857Z] debug: 	Added custom boss wave to laboratory of type sptUsec, time: -1, chance: 15, zone: BotZoneFloor2
[2024-02-14T16:42:23.857Z] debug: 	Added custom boss wave to laboratory of type sptUsec, time: -1, chance: 15, zone: BotZoneBasement
[2024-02-14T16:42:23.857Z] debug: 	Added custom boss wave to interchange of type sptBear, time: -1, chance: 15, zone: ZoneCenter,ZoneCenterBot,ZoneOLI,ZoneIDEA,ZoneGoshan,ZonePowerStation
[2024-02-14T16:42:23.857Z] debug: 	Added custom boss wave to interchange of type sptUsec, time: -1, chance: 15, zone: ZoneCenter,ZoneCenterBot,ZoneOLI,ZoneIDEA,ZoneGoshan,ZonePowerStation
[2024-02-14T16:42:23.857Z] debug: 	Added custom boss wave to lighthouse of type sptBear, time: -1, chance: 15, zone: Zone_Village,Zone_Chalet,Zone_DestroyedHouse,Zone_Rocks,Zone_OldHouse
[2024-02-14T16:42:23.857Z] debug: 	Added custom boss wave to lighthouse of type sptUsec, time: -1, chance: 15, zone: Zone_Village,Zone_Chalet,Zone_DestroyedHouse,Zone_Rocks,Zone_OldHouse
[2024-02-14T16:42:23.857Z] debug: 	Added custom boss wave to rezervbase of type sptBear, time: -1, chance: 15, zone: ZoneBarrack,ZonePTOR1,ZonePTOR2,ZoneSubCommand,ZoneSubStorage,ZoneRailStrorage
[2024-02-14T16:42:23.857Z] debug: 	Added custom boss wave to rezervbase of type sptUsec, time: -1, chance: 15, zone: ZoneBarrack,ZonePTOR1,ZonePTOR2,ZoneSubCommand,ZoneSubStorage,ZoneRailStrorage
[2024-02-14T16:42:23.857Z] debug: 	Added custom boss wave to sandbox of type sptBear, time: -1, chance: 30, zone: ZoneSandbox
[2024-02-14T16:42:23.857Z] debug: 	Added custom boss wave to sandbox of type sptUsec, time: -1, chance: 30, zone: ZoneSandbox
[2024-02-14T16:42:23.919Z] info: 	[Client Request] /client/menu/locale/ru
[2024-02-14T16:42:24.012Z] info: 	[Client Request] /client/game/version/validate
[2024-02-14T16:42:24.075Z] info: 	[Client Request] /client/languages
[2024-02-14T16:42:24.153Z] info: 	[Client Request] /client/game/config
[2024-02-14T16:42:25.247Z] info: 	[Client Request] /client/items
[2024-02-14T16:42:25.590Z] debug: 	Profile 65cced630004a704d70cb21f took 14.901613995432854ms to save.
[2024-02-14T16:42:32.763Z] info: 	[Client Request] /client/customization
[2024-02-14T16:42:33.715Z] info: 	[Client Request] /client/globals
[2024-02-14T16:42:35.309Z] info: 	[Client Request] /client/trading/api/traderSettings
[2024-02-14T16:42:35.856Z] info: 	[Client Request] /client/settings
[2024-02-14T16:42:35.966Z] info: 	[Client Request] /client/game/profile/list
[2024-02-14T16:42:36.075Z] info: 	[Client Request] /client/locale/en
[2024-02-14T16:42:36.153Z] info: 	[Client Request] /client/account/customization
[2024-02-14T16:42:37.559Z] info: 	[Client Request] /client/locale/ru
[2024-02-14T16:42:38.825Z] info: 	[Client Request] /client/locale/ge
[2024-02-14T16:42:39.700Z] info: 	[Client Request] /client/game/profile/nickname/reserved
